id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,listing_id,polarity,price,minimum_nights,maximum_nights,host_is_superhost
991027031604426643,3,5.0,5.0,5.0,5.0,5.0,4.33,5.0,Ota Ku,9.910270316044266e+17,0.7849666666666666,"18,597.00",1,365,False
991085731423366127,2,4.5,3.5,4.5,5.0,5.0,5.0,4.0,Taito Ku,9.910857314233661e+17,-0.1027,"10,143.00",1,365,True
991092757604574502,5,4.8,5.0,5.0,5.0,4.8,4.4,4.6,Shibuya Ku,9.910927576045745e+17,0.1494,"16,571.00",1,365,False
991518033784746667,7,4.86,4.71,4.71,4.71,5.0,4.43,4.29,Sumida Ku,9.915180337847466e+17,0.70295,"20,714.00",1,365,True
991561314636278175,14,4.93,4.86,4.93,5.0,5.0,4.93,4.86,Sumida Ku,9.915613146362781e+17,0.7349375,"22,857.00",1,365,False
991588730419597242,3,4.67,4.0,4.5,4.5,4.5,4.0,4.5,Suginami Ku,9.915887304195972e+17,0.8030999999999999,"19,571.00",3,365,False
991596773058796420,2,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Suginami Ku,9.915967730587964e+17,0.7906,"30,857.00",3,365,False
991602084551512790,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.916020845515128e+17,0.9346,"37,829.00",2,365,False
991609887515305747,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Setagaya Ku,9.916098875153057e+17,0.85755,"66,857.00",2,90,True
991624304966072331,7,5.0,5.0,5.0,5.0,5.0,4.71,5.0,Taito Ku,9.916243049660723e+17,0.84364,"9,886.00",3,365,False
991639440166515500,5,5.0,4.8,5.0,5.0,5.0,4.6,4.6,Sumida Ku,9.916394401665155e+17,0.8437749999999999,"25,000.00",2,30,True
991643453419236208,8,4.75,4.88,4.88,4.88,4.88,4.63,4.88,Sumida Ku,9.916434534192362e+17,0.8959,"21,714.00",1,365,False
991777355308161881,2,4.0,4.5,4.0,5.0,4.5,4.5,4.5,Suginami Ku,9.917773553081619e+17,0.66005,"26,714.00",3,365,False
992010939922039106,5,4.83,4.5,4.67,5.0,5.0,5.0,4.5,Toshima Ku,9.920109399220392e+17,0.92535,"14,857.00",3,365,False
994103573336505007,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,9.94103573336505e+17,0.9115,"39,589.00",1,365,False
994193665205601632,3,5.0,4.67,4.67,5.0,4.67,4.67,4.67,Toshima Ku,9.941936652056017e+17,0.82795,"11,174.00",1,365,False
994251654412703614,6,5.0,5.0,4.83,5.0,5.0,5.0,5.0,Toshima Ku,9.942516544127036e+17,0.81075,"11,380.00",1,365,False
994358058575144865,14,5.0,4.93,5.0,4.93,5.0,4.86,4.86,Shinagawa Ku,9.943580585751448e+17,0.5252666666666667,"12,200.00",2,365,False
994360915600563200,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.943609156005632e+17,0.81175,"8,200.00",1,365,False
994396191746989638,3,5.0,4.67,4.67,4.0,5.0,5.0,4.33,Toshima Ku,9.943961917469897e+17,0.9409000000000001,"42,000.00",5,365,False
994417971770545839,4,4.25,4.25,4.5,4.5,4.5,4.5,4.25,Shinjuku Ku,9.944179717705458e+17,0.5023,"52,857.00",2,365,True
994511055330776909,2,5.0,4.5,4.5,5.0,5.0,5.0,5.0,Edogawa Ku,9.94511055330777e+17,0.7506,"4,429.00",3,365,False
994584858024177547,8,5.0,4.88,4.88,4.75,5.0,5.0,5.0,Shinjuku Ku,9.945848580241775e+17,0.9,"17,561.00",3,120,False
994689493774476375,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suginami Ku,9.946894937744764e+17,0.6705,"24,986.00",3,365,False
994707868148265365,3,5.0,5.0,4.5,5.0,5.0,5.0,4.75,Shibuya Ku,9.947078681482653e+17,0.5859,"12,000.00",1,60,False
994744518674374612,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.947445186743747e+17,0.0,"8,886.00",1,365,False
994746000799120799,5,4.6,5.0,4.8,4.4,5.0,4.8,4.8,Shinjuku Ku,9.947460007991208e+17,0.7967,"38,298.00",1,365,False
992376546343571273,8,4.38,4.63,4.0,4.38,4.38,4.63,4.63,Edogawa Ku,9.923765463435713e+17,0.85685,"7,931.00",1,365,False
992486563401253622,7,4.86,5.0,4.86,5.0,5.0,4.86,4.86,Shinjuku Ku,9.924865634012536e+17,0.8084833333333333,"27,643.00",2,365,True
994767193469902207,2,4.0,4.0,3.5,4.5,4.5,4.5,4.5,Shinjuku Ku,9.947671934699022e+17,0.57365,"10,993.00",1,365,False
994887589377506244,6,5.0,5.0,4.83,5.0,5.0,5.0,5.0,Nakano Ku,9.948875893775063e+17,0.8395,"31,500.00",2,90,False
995063254495417460,5,5.0,4.6,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.950632544954175e+17,-0.016800000000000037,"9,214.00",1,365,False
995136622837980402,4,4.75,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.951366228379804e+17,0.897475,"27,143.00",4,365,True
995222679762649044,2,5.0,5.0,5.0,4.5,5.0,5.0,5.0,Shinjuku Ku,9.952226797626491e+17,0.9507,"68,343.00",1,365,False
995231747179732254,8,5.0,4.88,5.0,5.0,5.0,4.75,5.0,Suginami Ku,9.952317471797322e+17,0.7542,"22,171.00",1,365,False
995257447752709578,10,4.9,4.9,4.9,4.9,4.9,4.9,4.9,Ota Ku,9.952574477527096e+17,0.85938,"17,307.00",2,60,False
995324499268078484,5,4.5,4.33,4.67,4.83,4.83,4.33,4.17,Katsushika Ku,9.953244992680785e+17,0.5165333333333333,"13,994.00",2,365,True
992535833123447777,8,4.75,5.0,4.88,5.0,5.0,4.88,4.88,Sumida Ku,9.925358331234478e+17,0.7462500000000001,"18,214.00",2,365,False
992581551513979880,3,4.67,4.67,5.0,5.0,5.0,4.67,4.67,Nakano Ku,9.925815515139799e+17,0.8932,"15,456.00",1,365,
993075362809053102,8,4.63,4.5,4.88,4.88,4.88,4.88,4.75,Shinagawa Ku,9.93075362809053e+17,0.8286000000000001,"16,600.00",2,365,False
995328588844485414,7,5.0,5.0,4.86,5.0,5.0,5.0,4.86,Shinjuku Ku,9.953285888444854e+17,0.9136333333333333,"15,571.00",1,730,False
993120411024102950,4,4.75,4.75,5.0,5.0,5.0,4.75,4.5,Nakano Ku,9.931204110241029e+17,0.5500499999999999,"16,410.00",2,365,
995337132883654692,1,5.0,5.0,5.0,5.0,5.0,5.0,,Itabashi Ku,9.953371328836547e+17,0.9882,"18,666.00",2,180,False
995354993979172906,23,4.91,5.0,4.96,5.0,5.0,4.83,4.91,Shinjuku Ku,9.953549939791729e+17,0.83398,"19,000.00",1,730,False
995373574154116644,12,4.33,4.5,4.67,4.5,4.83,4.17,4.58,Katsushika Ku,9.953735741541166e+17,0.45775,"35,229.00",1,365,False
995396815490452959,2,4.5,5.0,4.5,5.0,5.0,4.5,5.0,Edogawa Ku,9.95396815490453e+17,0.9012,"19,643.00",2,365,False
995396998517559655,7,4.71,4.57,4.57,4.86,4.86,4.86,4.71,Katsushika Ku,9.953969985175597e+17,0.6898333333333334,"18,095.00",3,365,False
995408653047048611,7,5.0,5.0,5.0,4.86,5.0,4.57,5.0,Sumida Ku,9.954086530470486e+17,0.956825,"27,000.00",1,365,False
993353666052853138,5,4.8,5.0,4.8,4.8,4.6,4.6,5.0,Shinjuku Ku,9.933536660528531e+17,0.8914,"9,571.00",2,365,False
993612746303172307,10,5.0,4.9,5.0,5.0,5.0,4.9,5.0,Toshima Ku,9.936127463031724e+17,0.8300333333333333,"12,200.00",2,365,False
995499670828190885,4,4.6,4.8,4.8,5.0,5.0,4.4,4.6,Katsushika Ku,9.954996708281908e+17,0.7836,"10,556.00",2,365,True
995522718567646202,9,4.33,4.56,4.44,4.67,4.67,4.44,4.67,Taito Ku,9.955227185676462e+17,0.36378,"12,286.00",2,30,False
993702933022499530,5,5.0,5.0,5.0,5.0,4.8,5.0,5.0,Adachi Ku,9.937029330224996e+17,0.9459500000000001,"49,571.00",5,365,False
995535037798157904,9,4.78,4.67,4.67,4.67,4.78,4.78,4.67,Katsushika Ku,9.95535037798158e+17,0.9185333333333333,"10,889.00",2,365,True
995591391140850540,1,3.0,3.0,3.0,4.0,4.0,4.0,3.0,Katsushika Ku,9.955913911408506e+17,0.5927,"25,114.00",2,365,True
995765726754896977,8,4.88,4.5,4.5,4.63,5.0,4.88,4.88,Koto Ku,9.95765726754897e+17,0.96376,"77,117.00",2,365,True
993721384924955791,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.937213849249558e+17,0.9657,"17,000.00",3,365,False
993721389005128848,1,4.0,5.0,4.0,4.0,5.0,5.0,4.0,Sumida Ku,9.937213890051288e+17,0.7679,"44,114.00",2,365,True
993727010903496479,5,3.2,3.8,3.2,4.0,4.6,4.2,3.4,Shinjuku Ku,9.937270109034964e+17,0.18989999999999999,"38,067.00",2,365,False
993735718785323501,5,4.6,5.0,4.8,4.2,5.0,4.4,4.2,Shinjuku Ku,9.937357187853235e+17,0.8796999999999999,"40,994.00",2,365,False
995818933862366832,1,4.0,5.0,4.0,4.0,4.0,5.0,5.0,Toshima Ku,9.958189338623668e+17,0.6484,"31,571.00",5,365,False
993786330626514291,2,5.0,4.67,5.0,5.0,5.0,4.67,5.0,Shinjuku Ku,9.937863306265143e+17,0.8769,"34,143.00",4,365,False
993799807609508629,8,4.89,5.0,5.0,4.56,5.0,4.78,5.0,Shinjuku Ku,9.937998076095086e+17,0.7788166666666667,"30,286.00",4,365,False
993846090644430755,7,4.71,4.5,4.67,4.83,5.0,4.67,4.83,Ota Ku,9.938460906444307e+17,0.6320600000000001,"16,671.00",1,365,False
993849633801035196,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.938496338010351e+17,0.9509,"119,230.00",1,180,False
993852312384980389,8,4.88,4.88,5.0,5.0,5.0,4.88,4.88,Katsushika Ku,9.938523123849804e+17,0.9628,"56,314.00",2,90,False
993890128037346957,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,Taito Ku,9.93890128037347e+17,0.42905,"55,619.00",1,180,False
993891509532716405,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.938915095327164e+17,0.4754,"55,619.00",1,180,False
993897629583686310,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.938976295836863e+17,0.9273666666666666,"48,472.00",1,180,False
993899868036115749,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.938998680361157e+17,0.8574666666666667,"49,606.00",1,180,False
995911883594035566,4,5.0,5.0,5.0,5.0,5.0,5.0,4.75,Meguro Ku,9.959118835940356e+17,0.892,"55,000.00",3,90,True
995914883707347695,19,5.0,4.95,5.0,5.0,5.0,4.95,5.0,Shinjuku Ku,9.959148837073477e+17,0.7427,"18,286.00",1,730,False
995924626576655682,15,4.6,4.8,4.73,4.73,4.93,4.87,4.6,Shinjuku Ku,9.959246265766557e+17,0.76814,"24,286.00",1,730,False
995956185632101820,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Meguro Ku,9.959561856321018e+17,0.78145,"10,086.00",1,365,False
995974574065000046,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,Shibuya Ku,9.959745740650001e+17,0.8553,"98,632.00",1,365,True
998333119806669544,5,3.8,4.4,4.4,3.8,4.2,4.8,4.0,Shinjuku Ku,9.983331198066696e+17,0.5959,"35,429.00",1,365,False
998416728568614083,5,4.6,4.6,5.0,5.0,4.8,5.0,4.6,Chuo Ku,9.984167285686141e+17,0.8029999999999999,"19,962.00",4,365,False
998431106620564550,7,4.43,4.71,4.86,4.86,4.71,4.86,4.29,Shinjuku Ku,9.984311066205646e+17,0.8045666666666667,"22,429.00",2,365,False
998743758465335033,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kita Ku,9.98743758465335e+17,0.9331,"10,106.00",5,365,True
995982133501490537,11,5.0,5.0,5.0,4.91,5.0,5.0,5.0,Shinjuku Ku,9.959821335014906e+17,0.8593000000000001,"26,786.00",1,730,False
996025713448673983,20,5.0,5.0,5.0,5.0,5.0,4.9,4.95,Shinjuku Ku,9.960257134486739e+17,0.889925,"20,143.00",1,730,False
996083722286726904,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.960837222867269e+17,0.9247,"63,000.00",3,365,True
996113981624015017,4,5.0,5.0,5.0,5.0,5.0,5.0,4.75,Shinjuku Ku,9.96113981624015e+17,0.5233,"63,929.00",3,365,True
996171602357226275,10,5.0,5.0,5.0,5.0,5.0,4.89,5.0,Taito Ku,9.961716023572262e+17,0.799875,"34,093.00",1,365,True
996209529291273715,3,4.0,4.0,4.0,4.0,4.67,4.67,4.0,Minato Ku,9.962095292912737e+17,0.7237,"21,429.00",1,365,False
996213813403220252,5,4.4,4.4,4.4,4.4,4.2,4.4,4.2,Minato Ku,9.962138134032202e+17,0.589225,"18,429.00",1,365,False
996216107377056974,8,4.38,4.75,4.38,5.0,4.38,4.5,4.13,Minato Ku,9.96216107377057e+17,0.6795666666666667,"21,143.00",1,365,False
998878619634831024,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.98878619634831e+17,0.7783,"41,429.00",3,21,False
998913204339638048,9,4.7,4.8,5.0,4.4,4.9,4.7,4.6,Shinjuku Ku,9.98913204339638e+17,0.8847833333333334,"46,286.00",1,365,True
998924506756699236,2,5.0,4.5,5.0,4.5,5.0,4.5,5.0,Taito Ku,9.989245067566993e+17,0.80095,"31,429.00",3,31,False
998931877397095991,14,5.0,5.0,5.0,5.0,5.0,4.93,5.0,Kita Ku,9.98931877397096e+17,0.8996999999999999,"38,914.00",2,365,True
998988583167535509,5,5.0,5.0,4.8,5.0,5.0,4.8,4.8,Ota Ku,9.989885831675355e+17,0.6419,"32,640.00",2,365,False
999046596172862080,5,5.0,4.8,5.0,4.8,5.0,5.0,5.0,Shinjuku Ku,9.990465961728621e+17,0.937,"21,429.00",2,365,False
996235210116302916,4,4.75,4.75,4.5,3.75,4.5,4.5,4.75,Minato Ku,9.96235210116303e+17,0.8122,"21,429.00",1,365,False
996639565870308363,3,3.67,3.67,3.67,3.0,3.67,3.67,3.0,Shinjuku Ku,9.966395658703084e+17,0.9524,"14,429.00",1,30,True
999161693466716166,10,4.6,5.0,4.89,5.0,4.89,4.78,4.67,Taito Ku,9.991616934667162e+17,0.3840333333333333,"10,057.00",1,365,True
999277372095289892,2,5.0,4.5,4.5,5.0,5.0,5.0,5.0,Shinjuku Ku,9.992773720952899e+17,0.95295,"100,000.00",5,365,False
999541493107686274,2,5.0,4.5,5.0,5.0,5.0,5.0,5.0,Itabashi Ku,9.995414931076863e+17,0.798,"9,223.00",1,365,False
996754331022041995,3,5.0,4.67,4.67,4.67,5.0,4.33,3.67,Shinjuku Ku,9.96754331022042e+17,0.9156,"21,000.00",2,365,True
996767081041487946,4,5.0,5.0,5.0,5.0,5.0,4.33,5.0,Bunkyo Ku,9.96767081041488e+17,0.8687,"15,750.00",2,365,True
996780218720966928,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.967802187209669e+17,0.636,"35,700.00",2,365,True
996785448469632022,4,4.75,4.67,5.0,4.67,4.33,3.67,4.0,Shinjuku Ku,9.96785448469632e+17,0.707,"49,050.00",2,365,True
996879068672014332,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Ota Ku,9.968790686720143e+17,0.908,"32,757.00",2,50,False
999544981073457616,3,5.0,4.67,5.0,5.0,5.0,4.67,5.0,Edogawa Ku,9.995449810734577e+17,0.9638,"62,457.00",1,365,False
999556097045396329,6,4.67,4.83,4.83,4.5,4.17,4.17,4.33,Minato Ku,9.995560970453964e+17,0.7590399999999999,"23,125.00",2,365,False
996879626343063098,9,4.89,4.89,4.78,4.89,4.89,4.89,4.89,Sumida Ku,9.96879626343063e+17,0.8440799999999999,"59,063.00",2,365,False
999557210035479006,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.99557210035479e+17,0.8481,"22,693.00",1,365,False
999558475637380758,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,9.995584756373807e+17,0.9943,"22,693.00",1,365,False
999560792941674842,2,5.0,4.5,5.0,5.0,4.5,5.0,5.0,Sumida Ku,9.995607929416749e+17,0.939,"22,693.00",1,365,False
999562509212169690,5,5.0,5.0,5.0,4.8,5.0,5.0,5.0,Sumida Ku,9.995625092121697e+17,0.8771,"22,693.00",1,365,False
999563634012980046,4,4.25,4.75,3.75,4.25,4.0,4.75,4.25,Taito Ku,9.995636340129801e+17,0.8225,"22,693.00",1,365,False
999565238474310116,4,4.75,5.0,5.0,5.0,5.0,4.75,4.75,Sumida Ku,9.995652384743101e+17,0.8723000000000001,"22,693.00",1,365,False
999566526054390870,3,5.0,5.0,5.0,5.0,5.0,4.67,4.33,Taito Ku,9.995665260543909e+17,0.5562,"22,693.00",1,365,False
999567397904783939,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.99567397904784e+17,0.0,"22,693.00",1,365,False
999606003161208442,4,4.5,4.75,4.75,4.75,4.75,5.0,4.5,Taito Ku,9.996060031612084e+17,0.8122,"11,000.00",1,365,True
999670373131953103,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.996703731319532e+17,0.8271,"18,714.00",1,90,False
999672368085114922,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.996723680851149e+17,0.6309499999999999,"20,286.00",2,30,False
999673715704194916,6,4.5,4.67,4.83,4.83,4.83,4.5,4.33,Katsushika Ku,9.99673715704195e+17,0.7650999999999999,"8,425.00",1,365,True
999678236936743264,4,4.25,4.0,4.0,4.5,3.5,4.5,4.5,Taito Ku,9.996782369367433e+17,0.5563,"10,143.00",1,365,True
997104301866230996,10,5.0,4.9,4.9,5.0,5.0,5.0,5.0,Toshima Ku,9.97104301866231e+17,0.8267,"8,888.00",1,365,False
997355188788759677,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Katsushika Ku,9.973551887887597e+17,0.9298,"25,000.00",2,365,False
999719554108110745,13,4.46,4.62,4.69,4.69,4.85,4.23,4.54,Shibuya Ku,9.997195541081107e+17,0.8192600000000001,"79,714.00",1,365,False
999861676038851660,7,4.71,4.57,4.43,4.57,4.29,4.86,4.71,Bunkyo Ku,9.998616760388517e+17,0.2732,"4,800.00",1,365,False
997618132661063675,4,4.5,4.75,4.5,5.0,4.75,4.5,4.75,Katsushika Ku,9.976181326610637e+17,0.6725000000000001,"14,154.00",2,365,True
999893776834260349,5,5.0,4.8,5.0,5.0,5.0,4.2,4.6,Katsushika Ku,9.998937768342604e+17,0.81925,"8,000.00",1,365,False
997674365578141628,7,4.57,5.0,4.57,4.86,4.71,4.86,4.71,Chuo Ku,9.976743655781416e+17,0.734425,"7,686.00",1,1125,False
999910378934333267,3,4.67,4.0,5.0,3.67,5.0,4.67,4.33,Nerima Ku,9.999103789343333e+17,0.69345,"13,714.00",2,180,False
997698789062352693,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,Katsushika Ku,9.976987890623526e+17,0.8738,"28,013.00",3,365,False
1000313697394348482,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,Shinjuku Ku,1.0003136973943485e+18,0.8169,"80,714.00",1,365,False
1000352206355771791,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,1.0003522063557718e+18,0.7536,"36,286.00",3,30,False
998023161758612966,6,4.29,4.29,4.43,4.86,4.86,4.71,3.86,Shibuya Ku,9.98023161758613e+17,0.402725,"30,037.00",2,365,True
998215310839548959,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.982153108395489e+17,0.6249,"11,071.00",3,365,False
1000419844926062997,3,4.33,4.67,5.0,4.67,5.0,4.67,4.67,Meguro Ku,1.000419844926063e+18,0.8019,"98,000.00",2,365,True
1000447455020813738,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,1.0004474550208137e+18,0.6249,"36,894.00",1,365,False
1000510421977935199,2,4.5,4.5,4.0,5.0,4.0,4.5,4.0,Shinjuku Ku,1.0005104219779352e+18,0.8652,"49,029.00",2,180,False
1000618760030180972,4,5.0,5.0,5.0,5.0,5.0,4.75,5.0,Sumida Ku,1.000618760030181e+18,0.4426333333333334,"90,000.00",1,365,False
998246326655677807,4,4.75,4.75,5.0,4.25,4.5,4.25,4.5,Sumida Ku,9.982463266556778e+17,0.9083,"13,500.00",2,90,False
1000634169209414345,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,1.0006341692094144e+18,0.9401333333333334,"23,809.00",2,365,False
998248855550042659,1,3.0,5.0,5.0,3.0,3.0,3.0,3.0,Sumida Ku,9.982488555500426e+17,0.4939,"21,729.00",2,90,False
1002122455503751719,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,1.0021224555037517e+18,0.4404,"55,000.00",1,60,False
1001028318574799509,1,4.0,3.0,4.0,4.0,5.0,5.0,4.0,Ota Ku,1.0010283185747995e+18,0.9311,"14,000.00",2,30,False
1001072166449709517,3,5.0,5.0,5.0,4.67,5.0,5.0,5.0,Nakano Ku,1.0010721664497096e+18,0.9844,"23,494.00",2,90,False
1001115553206322930,10,5.0,5.0,5.0,4.8,5.0,4.8,5.0,Shinjuku Ku,1.001115553206323e+18,0.7681166666666667,"38,571.00",1,120,True
1001125444607346786,2,4.5,5.0,4.5,4.5,5.0,5.0,5.0,Taito Ku,1.0011254446073468e+18,0.4754,"33,428.00",1,365,True
1001140363446340708,11,4.91,5.0,4.91,4.73,5.0,5.0,4.91,Shibuya Ku,1.0011403634463407e+18,0.865875,"25,714.00",2,365,True
1001187077644900557,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,1.0011870776449006e+18,0.9302666666666667,"83,429.00",1,365,True
1001216834363117969,5,4.2,4.4,3.6,4.6,4.8,4.2,4.0,Minato Ku,1.001216834363118e+18,0.2385,"13,714.00",1,365,True
1001316349891476253,5,5.0,5.0,5.0,5.0,5.0,4.6,5.0,Taito Ku,1.0013163498914762e+18,0.9511000000000001,"38,571.00",1,365,False
1001486975093363974,8,4.75,4.88,4.71,4.75,4.75,4.63,4.5,Shibuya Ku,1.001486975093364e+18,0.7104,"12,677.00",1,365,True
1002534581082637167,6,4.67,4.67,4.67,4.83,5.0,4.83,4.67,Chiyoda Ku,1.0025345810826372e+18,0.6940999999999999,"77,261.00",3,365,True
1002585106287165202,10,5.0,5.0,5.0,5.0,5.0,4.8,5.0,Ota Ku,1.0025851062871652e+18,0.9626,"23,557.00",2,60,False
1001641708962735171,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Chuo Ku,1.0016417089627352e+18,0.9080555555555555,"40,857.00",1,365,False
1001716832205801421,11,4.73,4.82,5.0,4.64,4.82,4.91,4.82,Minato Ku,1.0017168322058015e+18,0.7713,"14,857.00",1,365,True
1002857558961595199,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,1.0028575589615951e+18,0.7902,"21,000.00",2,60,False
1003157706810942511,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,Ota Ku,1.0031577068109425e+18,0.77155,"24,480.00",2,365,False
1003198516501578837,3,4.67,4.67,5.0,4.67,5.0,4.67,5.0,Katsushika Ku,1.0031985165015789e+18,0.9665999999999999,"57,143.00",3,365,False
1001769743121888974,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,1.001769743121889e+18,0.4876666666666667,"71,429.00",2,365,False
1001783336852586394,10,4.7,4.7,4.7,5.0,4.8,4.9,4.6,Chuo Ku,1.0017833368525864e+18,0.5153333333333333,"51,457.00",1,365,False
1001785622485295567,9,4.78,4.56,4.56,4.67,4.78,4.67,4.56,Chuo Ku,1.0017856224852956e+18,0.83674,"18,771.00",1,365,False
1001830024320074866,5,5.0,5.0,4.8,5.0,5.0,4.8,5.0,Itabashi Ku,1.0018300243200749e+18,0.9384,"29,500.00",2,180,True
1001838269079932622,2,5.0,5.0,5.0,5.0,4.5,4.5,5.0,Katsushika Ku,1.0018382690799327e+18,0.6249,"29,657.00",2,365,False
1001849005957195574,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,1.0018490059571955e+18,0.4576,"20,714.00",1,365,True
1003323625074125048,6,4.83,4.83,4.83,4.33,4.67,5.0,4.5,Shinagawa Ku,1.003323625074125e+18,0.82995,"62,000.00",1,365,False
1003323955935098234,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,1.0033239559350982e+18,0.92435,"17,571.00",3,10,False
1001988448623043220,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Itabashi Ku,1.0019884486230432e+18,0.4215,"16,271.00",4,365,False
1002027084929021698,3,5.0,5.0,5.0,5.0,5.0,4.5,5.0,Shibuya Ku,1.0020270849290217e+18,0.9168,"17,000.00",1,365,True
1002046924546706296,10,5.0,5.0,5.0,5.0,5.0,4.8,4.8,Sumida Ku,1.0020469245467063e+18,0.57848,"27,286.00",2,365,True
1002055708417784050,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,1.002055708417784e+18,0.9861,"14,777.00",28,90,False
1002097125747724881,2,4.5,4.5,5.0,4.5,5.0,4.0,4.0,Taito Ku,1.0020971257477249e+18,0.0,"16,286.00",4,365,True
1002106877317274022,8,4.5,4.43,4.57,4.57,4.71,4.14,4.43,Ome Shi,1.002106877317274e+18,0.6247333333333334,"4,243.00",1,180,False
1003351770422374684,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,1.0033517704223747e+18,0.5256,"17,571.00",2,365,False
1003460834552608467,3,4.67,4.67,5.0,4.33,4.67,4.0,4.67,Nakano Ku,1.0034608345526085e+18,0.9465,"13,429.00",3,365,False
1006269371372229727,6,5.0,5.0,5.0,4.83,5.0,4.67,5.0,Shinjuku Ku,1.0062693713722298e+18,0.907625,"38,294.00",1,365,True
1006605693154099510,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,1.0066056931540995e+18,0.8822,"16,808.00",2,27,True
1006605959757794034,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,1.006605959757794e+18,0.886,"16,471.00",2,27,True
1006606826347932682,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,1.0066068263479327e+18,0.56025,"16,808.00",2,27,True
1006607089097228002,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,1.006607089097228e+18,0.93535,"16,808.00",2,27,True
1006607339780879262,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,Toshima Ku,1.0066073397808792e+18,0.82565,"16,808.00",2,27,True
1006607605830071606,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,1.0066076058300716e+18,0.96445,"18,488.00",2,27,True
1003471393456587372,6,5.0,5.0,4.83,4.5,5.0,5.0,5.0,Shibuya Ku,1.0034713934565874e+18,0.8018000000000001,"23,000.00",1,365,True
1006768526741531600,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Ota Ku,1.0067685267415316e+18,0.9364750000000001,"15,443.00",2,365,False
1006844513400664477,3,5.0,4.67,5.0,4.67,5.0,5.0,5.0,Shinjuku Ku,1.0068445134006644e+18,0.6249,"21,857.00",3,365,False
